name,latitude,longitude,info
pizzaria,-22.9232355,-42.3090503,"{""@id"": ""node/2752505839"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""pizzaria""}"
restaurante do posto Shell,-22.78491,-42.9836967,"{""@id"": ""node/2752505847"", ""amenity"": ""restaurant"", ""name"": ""restaurante do posto Shell""}"
restaurante e lanchonete,-22.801671,-42.4888786,"{""@id"": ""node/2752505856"", ""amenity"": ""restaurant"", ""name"": ""restaurante e lanchonete""}"
À Mineira Gourmet - Itaboraí,-22.7571331,-42.8928903,"{""@id"": ""node/2752505866"", ""addr:city"": ""S\u00e3o Joaquim"", ""addr:housenumber"": ""1876"", ""addr:postcode"": ""24800-000"", ""addr:street"": ""Rodovia Governador M\u00e1rio Covas"", ""addr:suburb"": ""Itabora\u00ed"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""\u00c0 Mineira Gourmet - Itabora\u00ed"", ""phone"": ""+ 55 21 26394254"", ""website"": ""https://www.grupoamineira.com.br/nossos-restaurantes/a-mineira-gourmet/itaborai/""}"
Choperia do Papai,-22.9127341,-43.1828953,"{""@id"": ""node/2752865566"", ""addr:city"": ""Rio de Janeiro"", ""addr:housenumber"": ""698"", ""addr:postcode"": ""20231-015"", ""addr:street"": ""Avenida Gomes Freire"", ""addr:suburb"": ""Lapa"", ""amenity"": ""restaurant"", ""name"": ""Choperia do Papai"", ""phone"": ""+55-21-22833324""}"
Restaurante Lirio,-23.7797435,-46.5306418,"{""@id"": ""node/2753174910"", ""addr:city"": ""S\u00e3o Bernardo do Campo"", ""addr:housenumber"": ""54"", ""addr:street"": ""rua Sofia D'Angelo Caputo"", ""addr:suburb"": ""Riacho Grande"", ""amenity"": ""restaurant"", ""capacity"": ""80"", ""cuisine"": ""regional"", ""delivery"": ""no"", ""name"": ""Restaurante Lirio"", ""outdoor_seating"": ""no"", ""phone"": ""+55 11 4101 6802"", ""smoking"": ""outside"", ""source"": ""http://vejabrasil.abril.com.br/abc/restaurantes/lirio-32548"", ""takeaway"": ""no"", ""website"": ""http://www.liriorestaurante.com.br/""}"
Restaurante Popular Venda Nova,-19.8093383,-43.9692615,"{""@id"": ""node/2760025504"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Popular Venda Nova""}"
Restaurante do 50,-30.0577498,-51.1722407,"{""@id"": ""node/2764106783"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Restaurante do 50""}"
Pizzzaria Eugenio's,-22.4926457,-48.5571218,"{""@id"": ""node/2774385174"", ""addr:city"": ""Barra Bonita"", ""addr:street"": ""Rua Juvenal Pompeu"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Pizzzaria Eugenio's""}"
Restaurante Self Service Bom Sabor,-22.7716189,-43.3993781,"{""@id"": ""node/2779874913"", ""addr:city"": ""belford Roxo"", ""addr:housenumber"": ""319"", ""addr:postcode"": ""26130130"", ""addr:street"": ""Avenida Coelho da Rocha"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Self Service Bom Sabor""}"
Bar Cervantes,-23.0006668,-43.3711387,"{""@id"": ""node/2780646095"", ""amenity"": ""bar"", ""name"": ""Bar Cervantes""}"
Dona Madalena Refeições,-22.7105028,-43.7322589,"{""@id"": ""node/2781433792"", ""addr:city"": ""S\u00e3o Miguel"", ""addr:housenumber"": ""74"", ""addr:postcode"": ""23893-707"", ""addr:street"": ""Rua da Sementeira"", ""amenity"": ""restaurant"", ""capacity"": ""50"", ""cuisine"": ""regional"", ""name"": ""Dona Madalena Refei\u00e7\u00f5es"", ""opening_hours"": ""Tu-Fr 11:30-16:00; Sa-Su 12:00-16:00""}"
Comida Mineira,-22.9724665,-43.1905872,"{""@id"": ""node/2782559285"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""internet_access"": ""no"", ""name"": ""Comida Mineira"", ""smoking"": ""no"", ""source"": ""survey""}"
Parilla del Sur,-30.0386558,-51.1907895,"{""@id"": ""node/2783655568"", ""addr:housenumber"": ""111"", ""addr:street"": ""Avenida Nil\u00f3polis"", ""amenity"": ""restaurant"", ""cuisine"": ""uruguayan"", ""name"": ""Parilla del Sur"", ""phone"": ""+55 51 3012-7878"", ""website"": ""https://parrilladelsur.com.br/site/"", ""wheelchair"": ""yes""}"
Kemono Sushi Bar,-30.0410904,-51.218694,"{""@id"": ""node/2784124691"", ""addr:city"": ""Porto Alegre"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""90050-340"", ""addr:street"": ""Rua Joaquim Nabuco"", ""addr:suburb"": ""Cidade Baixa"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Kemono Sushi Bar"", ""opening_hours"": ""Tu-Sa 19:00-00:00"", ""phone"": ""+55 51 3407-5458"", ""website"": ""http://www.kemonosushi.com.br/""}"
Temakeria Sushi Lounge,-30.0353981,-51.2251071,"{""@id"": ""node/2784124692"", ""addr:housenumber"": ""140"", ""addr:postcode"": ""90050-100"", ""addr:street"": ""Rua General Lima e Silva"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Temakeria Sushi Lounge"", ""opening_hours"": ""Mo-Th 19:30-00:00; Fr-Sa 19:30-01:00"", ""phone"": ""+55 51 3085-7760"", ""start_date"": ""2009"", ""website"": ""http://sushilounge.com.br/"", ""wheelchair"": ""yes""}"
Bar do Zé Gordo,-23.5872978,-46.6790486,"{""@id"": ""node/2784660851"", ""addr:housenumber"": ""321"", ""addr:street"": ""Rua Clodomiro Amazonas"", ""amenity"": ""bar"", ""name"": ""Bar do Z\u00e9 Gordo"", ""website"": ""https://www.zegordo.com.br/""}"
Devassa,-22.4014686,-41.7929581,"{""@id"": ""node/2786706655"", ""amenity"": ""pub"", ""name"": ""Devassa""}"
Hotel Brisa Tropical,-22.4054926,-41.7987755,"{""@id"": ""node/2786706696"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Hotel Brisa Tropical""}"
Churrascão Gaúcho - Prato Feito,-22.4984039,-44.0912182,"{""@id"": ""node/2786884125"", ""amenity"": ""restaurant"", ""name"": ""Churrasc\u00e3o Ga\u00facho - Prato Feito""}"
Churrascão Gaúcho - Rodízio,-22.4983823,-44.0912554,"{""@id"": ""node/2786884127"", ""amenity"": ""restaurant"", ""cuisine"": ""barbecue"", ""name"": ""Churrasc\u00e3o Ga\u00facho - Rod\u00edzio""}"
Só Docas Frutos do Mar,-22.3821356,-41.7834716,"{""@id"": ""node/2787010232"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""S\u00f3 Docas Frutos do Mar""}"
Noa Noa,-19.9243533,-43.9216808,"{""@id"": ""node/2791792202"", ""amenity"": ""bar"", ""name"": ""Noa Noa""}"
Rei do Omelete,-19.9242827,-43.921595,"{""@id"": ""node/2791792262"", ""amenity"": ""bar"", ""name"": ""Rei do Omelete""}"
Granfinos,-19.924865,-43.9232067,"{""@id"": ""node/2791792327"", ""amenity"": ""bar"", ""name"": ""Granfinos""}"
Skank Bar,-22.5992852,-47.4069652,"{""@id"": ""node/2793863781"", ""amenity"": ""pub"", ""name"": ""Skank Bar""}"
Ajissai,-23.5834375,-46.6418609,"{""@id"": ""node/2795181549"", ""addr:housenumber"": ""372"", ""addr:street"": ""Avenida Conselheiro Rodrigues Alves"", ""amenity"": ""restaurant"", ""check_date"": ""2023-12-31"", ""cuisine"": ""japanese"", ""internet_access"": ""no"", ""name"": ""Ajissai"", ""opening_hours"": ""Mo-Sa 11:30-14:00,18:30-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+55 11 5549-0627"", ""website"": ""http://www.restauranteajissai.com.br/"", ""wheelchair"": ""yes""}"
New Daruma,-23.5832647,-46.6415657,"{""@id"": ""node/2795181551"", ""amenity"": ""restaurant"", ""cuisine"": ""japonesa"", ""name"": ""New Daruma""}"
Catedral Especialidades Árabes,-23.5783443,-46.6411901,"{""@id"": ""node/2795237613"", ""amenity"": ""restaurant"", ""cuisine"": ""\u00e1rabe"", ""name"": ""Catedral Especialidades \u00c1rabes""}"
Villa di Marianna,-23.5825443,-46.6429446,"{""@id"": ""node/2795237614"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Villa di Marianna""}"
Pizzaria San Michelli,-23.5804038,-46.6438205,"{""@id"": ""node/2795241837"", ""addr:country"": ""BR"", ""addr:housenumber"": ""339"", ""addr:street"": ""Rua Jos\u00e9 Ant\u00f4nio Coelho"", ""amenity"": ""restaurant"", ""contact:email"": ""sanmichelli@ig.com.br"", ""contact:phone"": ""+55 11 5081-6591;+55 11 5579-1425"", ""contact:website"": ""http://www.sanmichelli.com.br/"", ""cuisine"": ""pizza"", ""internet_access"": ""wlan"", ""name"": ""Pizzaria San Michelli"", ""opening_hours"": ""Tu-Su 18:00-23:30"", ""wheelchair"": ""yes""}"
Sauroditalia,-23.5790936,-46.6421497,"{""@id"": ""node/2795285664"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""831"", ""addr:postcode"": ""04013-043"", ""addr:street"": ""Rua Cubat\u00e3o"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Sauroditalia""}"
Primavera Gourmet,-23.5785902,-46.6419407,"{""@id"": ""node/2795352482"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""99"", ""addr:postcode"": ""04011-030"", ""addr:street"": ""Rua E\u00e7a de Queiroz"", ""amenity"": ""restaurant"", ""name"": ""Primavera Gourmet""}"
Meu Garoto,-1.4441102,-48.4892382,"{""@id"": ""node/2795594682"", ""amenity"": ""pub"", ""name"": ""Meu Garoto""}"
Los Piratas Algodoal Bar,-1.4601537,-48.505669,"{""@id"": ""node/2795594683"", ""amenity"": ""bar"", ""name"": ""Los Piratas Algodoal Bar""}"
Element Club,-1.4454602,-48.495997,"{""@id"": ""node/2795594684"", ""amenity"": ""bar"", ""name"": ""Element Club""}"
Boteco Chicão,-23.4867359,-46.5791103,"{""@id"": ""node/2796747963"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""242"", ""addr:postcode"": ""02210-000"", ""addr:street"": ""Rua Ant\u00f4nio Palmieri"", ""amenity"": ""bar"", ""name"": ""Boteco Chic\u00e3o""}"
São Paulo Tokyo,-23.5964985,-46.6482547,"{""@id"": ""node/2797920669"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""1172"", ""addr:street"": ""Rua Borges Lagoa"", ""addr:suburb"": ""Vila Clementino"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""S\u00e3o Paulo Tokyo"", ""phone"": ""+55 11 5081-6444"", ""smoking"": ""outside"", ""wheelchair"": ""yes""}"
Azul,-22.8787459,-47.0340304,"{""@id"": ""node/2799737249"", ""addr:city"": ""Campinas"", ""addr:street"": ""Rua Boa Esperan\u00e7a"", ""amenity"": ""bar"", ""name"": ""Azul"", ""smoking"": ""outside""}"
Bar do Vô Mirão,-22.8797136,-47.0368575,"{""@id"": ""node/2800311245"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""166"", ""addr:postcode"": ""13091-150"", ""addr:street"": ""Avenida Palestina"", ""amenity"": ""pub"", ""name"": ""Bar do V\u00f4 Mir\u00e3o""}"
Do Coxa,-22.8778713,-47.0364153,"{""@id"": ""node/2804074982"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""338"", ""addr:street"": ""Rua Ermani Pereira Lopes"", ""amenity"": ""bar"", ""name"": ""Do Coxa"", ""smoking"": ""outside""}"
Bar Novo Horizonte,-22.9173662,-43.1884329,"{""@id"": ""node/2804198208"", ""addr:city"": ""Rio de Janeiro"", ""addr:housenumber"": ""86-A"", ""addr:street"": ""Avenida Nossa Senhora de F\u00e1tima"", ""addr:suburb"": ""Centro"", ""amenity"": ""bar"", ""name"": ""Bar Novo Horizonte""}"
Bar do Adalto,-22.9159988,-43.1771871,"{""@id"": ""node/2804198213"", ""addr:street"": ""Rua Joaquim Silva"", ""amenity"": ""bar"", ""name"": ""Bar do Adalto""}"
Comendador,-22.7069024,-46.77207,"{""@id"": ""node/2805041588"", ""amenity"": ""restaurant"", ""name"": ""Comendador""}"
Ponto 8,-22.7012235,-46.7660161,"{""@id"": ""node/2805041592"", ""amenity"": ""restaurant"", ""name"": ""Ponto 8"", ""name:pt"": ""Ponto 8 Restaurante""}"
Rovigo Pizzeria,-22.7009858,-46.7638711,"{""@id"": ""node/2805041593"", ""addr:housenumber"": ""45"", ""addr:street"": ""Rua 15 de Novembro"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Rovigo Pizzeria""}"
Sabor do Árabe,-22.9042821,-43.2853917,"{""@id"": ""node/2805199706"", ""addr:city"": ""Rio de Janeiro"", ""addr:housenumber"": ""345"", ""addr:postcode"": ""20720010"", ""addr:street"": ""Rua Dias da Cruz"", ""amenity"": ""restaurant"", ""name"": ""Sabor do \u00c1rabe"", ""opening_hours"": ""7:30 - 22:00""}"
Miss Refeição,-22.9613817,-43.2080278,"{""@id"": ""node/2806599130"", ""amenity"": ""restaurant"", ""name"": ""Miss Refei\u00e7\u00e3o""}"
Tadashi,-22.9610498,-43.208041,"{""@id"": ""node/2806599131"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Tadashi""}"
Bebidaria do Neno,-23.7026188,-46.5756662,"{""@id"": ""node/2810320823"", ""addr:city"": ""S\u00e3o Bernardo do Campo"", ""addr:country"": ""BR"", ""addr:housenumber"": ""82"", ""addr:postcode"": ""09895-110"", ""addr:street"": ""Rua Benedito Conrado Filho"", ""addr:suburb"": ""Jardim Embar\u00e9"", ""amenity"": ""pub"", ""capacity"": ""20"", ""delivery"": ""yes"", ""name"": ""Bebidaria do Neno"", ""smoking"": ""outside"", ""takeaway"": ""yes""}"
Il Sogno Di Anarelo,-23.5825377,-46.6481033,"{""@id"": ""node/2812260952"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Il Sogno Di Anarelo""}"
Bar da Costela,-23.983583,-46.2399012,"{""@id"": ""node/2813458676"", ""amenity"": ""restaurant"", ""cuisine"": ""COSTELA"", ""name"": ""Bar da Costela"", ""smoking"": ""yes""}"
Dona Eva,-23.9887834,-46.2386488,"{""@id"": ""node/2813525198"", ""amenity"": ""bar"", ""name"": ""Dona Eva""}"
Restaurante Chuá,-22.8154824,-43.2060487,"{""@id"": ""node/2814617764"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Restaurante Chu\u00e1""}"
Loucura Demais,-23.5594457,-46.6804974,"{""@id"": ""node/2814709621"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""1111"", ""addr:postcode"": ""05405-100"", ""addr:street"": ""Rua Teodoro Sampaio"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Loucura Demais"", ""phone"": ""+55 11 3061-0916"", ""smoking"": ""outside""}"
Bar do Peixe 2,-22.9109033,-43.1879593,"{""@id"": ""node/2815509101"", ""amenity"": ""pub"", ""name"": ""Bar do Peixe 2""}"
As Mineiras,-23.5889776,-46.6455294,"{""@id"": ""node/2815978181"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""As Mineiras""}"
Passarela Pizzaria,-23.9732548,-46.3189186,"{""@id"": ""node/2817046384"", ""addr:city"": ""Santos"", ""addr:housenumber"": ""153"", ""addr:street"": ""Avenida Doutor Epit\u00e1cio Pessoa"", ""addr:suburb"": ""Embar\u00e9"", ""amenity"": ""restaurant"", ""name"": ""Passarela Pizzaria""}"
Restaurante Canal 4,-23.9707996,-46.320286,"{""@id"": ""node/2817050267"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Canal 4"", ""wheelchair"": ""limited""}"
Graminha Pizzaria,-23.9626091,-46.3185871,"{""@id"": ""node/2817057476"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Graminha Pizzaria""}"
Guapo Mexican Bar,-13.0053952,-38.5265993,"{""@id"": ""node/2818713123"", ""amenity"": ""bar"", ""check_date"": ""2023-07-05"", ""name"": ""Guapo Mexican Bar""}"
La Quebrada,-22.33757,-42.5121035,"{""@id"": ""node/2819721999"", ""addr:city"": ""Nova Friburgo"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""La Quebrada"", ""phone"": ""+55 22 2542 1652"", ""website"": ""https://www.facebook.com/la.quebrada.12""}"
Caranguejo do Porto,-13.0094541,-38.5244972,"{""@id"": ""node/2820486601"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Caranguejo do Porto""}"
Estação Mogiana,-22.8959323,-47.0717923,"{""@id"": ""node/2822017934"", ""addr:city"": ""Campinas"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""13070-231"", ""addr:street"": ""Rua Angelino Rossi"", ""addr:suburb"": ""Jardim Novo Botafogo"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Esta\u00e7\u00e3o Mogiana"", ""opening_hours"": ""Mo-Th 11:00-15:00,18:00-23:00; Fr-Sa 11:00-23:00; Su 11:00-16:00"", ""phone"": ""+55 (19) 3212-1880"", ""website"": ""https://cardapio.menu/restaurants/campinas/estacao-mogiana""}"
Sumirê,-22.8327265,-47.0768492,"{""@id"": ""node/2822027007"", ""addr:housenumber"": ""304"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Sumir\u00ea"", ""website"": ""http://www.restaurantesumire.com.br/""}"
Romeu,-22.8683245,-47.2151059,"{""@id"": ""node/2822037114"", ""amenity"": ""restaurant"", ""cuisine"": ""barbecue"", ""name"": ""Romeu"", ""phone"": ""(19) 3897 1900"", ""website"": ""https://www.restaurantedoromeu.com.br/""}"
Oslo Gastrobar,-13.0053179,-38.526705,"{""@id"": ""node/2822040267"", ""amenity"": ""bar"", ""name"": ""Oslo Gastrobar""}"
Imperador,-22.2005097,-43.3656864,"{""@id"": ""node/2823020089"", ""addr:city"": ""Para\u00edba do Sul"", ""addr:postcode"": ""25850-000"", ""addr:suburb"": ""Vieira Cortez"", ""amenity"": ""restaurant"", ""name"": ""Imperador""}"
Bar do Mandi,-22.328488,-43.9168314,"{""@id"": ""node/2823043420"", ""amenity"": ""bar"", ""name"": ""Bar do Mandi""}"
Zettai,-22.0152441,-47.8925105,"{""@id"": ""node/2823287122"", ""amenity"": ""restaurant"", ""name"": ""Zettai""}"
Bella Gourmet,-13.0061983,-38.4591124,"{""@id"": ""node/2826523432"", ""addr:city"": ""Salvador"", ""addr:housenumber"": ""784"", ""addr:postcode"": ""41830-020"", ""addr:street"": ""Rua Minas Gerais"", ""amenity"": ""restaurant"", ""capacity"": ""50"", ""cuisine"": ""regional"", ""name"": ""Bella Gourmet"", ""opening_hours"": ""Mo-Su 11:00-22:00; We 11:00-20:00; Su 11:00-17:00"", ""smoking"": ""no""}"
Gergelim,-13.0063628,-38.4597403,"{""@id"": ""node/2826553153"", ""addr:city"": ""Salvador"", ""addr:housenumber"": ""703"", ""addr:postcode"": ""41830-020"", ""addr:street"": ""Rua Minas Gerais"", ""amenity"": ""restaurant"", ""capacity"": ""70"", ""cuisine"": ""natural"", ""name"": ""Gergelim"", ""opening_hours"": ""Mo-Sa 11:30-15:00; Su off"", ""phone"": ""+55 71 3240-6592"", ""smoking"": ""no""}"
Grão,-13.009173,-38.4642853,"{""@id"": ""node/2826567009"", ""addr:city"": ""Salvador"", ""addr:floor"": ""1"", ""addr:housenumber"": ""112H"", ""addr:postcode"": ""41830-020"", ""addr:street"": ""Rua Minas Gerais"", ""amenity"": ""restaurant"", ""check_date"": ""2024-09-13"", ""cuisine"": ""natural"", ""name"": ""Gr\u00e3o"", ""opening_hours"": ""Mo-Sa 11:00-15:00"", ""phone"": ""+55 71 3240-1644"", ""smoking"": ""no"", ""wheelchair"": ""no""}"
Brisa Restaurante Natural,-12.9977502,-38.4516136,"{""@id"": ""node/2826614689"", ""addr:city"": ""Salvador"", ""addr:housenumber"": ""150"", ""addr:postcode"": ""41820-050"", ""addr:street"": ""Rua Sargento Astrol\u00e1bio"", ""amenity"": ""restaurant"", ""check_date"": ""2023-12-18"", ""cuisine"": ""natural"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Brisa Restaurante Natural"", ""opening_hours"": ""Su-Fr 11:30-15:00"", ""phone"": ""+55 71 3248-3400"", ""smoking"": ""no""}"
Vitrine doS Salgados,-23.5441205,-46.6062107,"{""@id"": ""node/2826959610"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""1616"", ""addr:postcode"": ""03053-000"", ""addr:street"": ""Rua Bresser"", ""amenity"": ""bar"", ""name"": ""Vitrine doS Salgados""}"
Genésio,-23.5571957,-46.6894165,"{""@id"": ""node/2827623088"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""265"", ""addr:postcode"": ""05432-070"", ""addr:street"": ""Rua Fidalga"", ""amenity"": ""restaurant"", ""name"": ""Gen\u00e9sio"", ""outdoor_seating"": ""yes""}"
Armazém Cardosão,-22.9380887,-43.1885224,"{""@id"": ""node/2830340238"", ""amenity"": ""pub"", ""name"": ""Armaz\u00e9m Cardos\u00e3o""}"
Maxy Pizzaria,-23.6990825,-46.5697371,"{""@id"": ""node/2832868890"", ""addr:city"": ""S\u00e3o Bernardo do Campo"", ""addr:country"": ""BR"", ""addr:housenumber"": ""546"", ""addr:street"": ""Avenida Max Mangels S\u00eanior"", ""addr:suburb"": ""Planalto"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""delivery"": ""yes"", ""name"": ""Maxy Pizzaria"", ""opening_hours"": ""Tu-Mo 18:00-24:00"", ""outdoor_seating"": ""no"", ""phone"": ""+55 11 4390 8398"", ""phone_1"": ""+55 11 4390 8908"", ""smoking"": ""outside"", ""takeaway"": ""only"", ""website"": ""https://www.maxypizzaria.com.br/index.html""}"
Bar Duas Irmãs,-22.3319278,-44.5405513,"{""@id"": ""node/2833899901"", ""amenity"": ""bar"", ""atm"": ""no"", ""internet_access"": ""no"", ""name"": ""Bar Duas Irm\u00e3s"", ""outdoor_seating"": ""no"", ""smoking"": ""no""}"
Restaurante Juca,-22.3319017,-44.5404452,"{""@id"": ""node/2833903601"", ""amenity"": ""restaurant"", ""name"": ""Restaurante Juca""}"
Naturalíssimo Cozinha Vegetariana,-21.2056826,-47.8068152,"{""@id"": ""node/2834379136"", ""addr:housenumber"": ""711"", ""addr:street"": ""Rua Doutor Jo\u00e3o Gomes da Rocha"", ""amenity"": ""restaurant"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""only"", ""name"": ""Natural\u00edssimo Cozinha Vegetariana"", ""phone"": ""+55 16 3421-8890""}"
Restaurante Rancho do Tio Lé,-22.7176039,-45.5698673,"{""@id"": ""node/2834834119"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Restaurante Rancho do Tio L\u00e9"", ""source"": ""survey""}"
Spoleto,-22.9862117,-43.1969343,"{""@id"": ""node/2836990101"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Spoleto""}"
